Document,Date,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
23379,02/07/2007,599990,8615800405,Single Family,01/07/2007,434200,0.997702206,601372,1,5400,1930,0,1.75,3,7,1904,0,0,420000,274000,98105,FALSE
23380,28/06/2011,550000,8615800412,Single Family,01/06/2011,315500,0.724954044,758669,1,5593,2810,1130,2.75,4,7,1910,0,0,336000,360000,98105,FALSE
23381,31/08/2007,599000,8615800561,Single Family,01/08/2007,434600,0.998621324,599827,1,2728,2130,860,2.5,3,7,1917,0,0,222000,393000,98105,FALSE
23382,03/08/2007,399950,8632100005,Single Family,01/08/2007,434600,0.998621324,400502,1,8100,1010,200,1,2,7,1947,0,1,156000,249000,98125,FALSE
23383,31/07/2013,351000,8632100005,Single Family,01/07/2013,370700,0.851792279,412072,1,8100,1010,200,1,2,7,1947,0,1,156000,249000,98125,FALSE
23384,19/11/2007,441500,8632100010,Single Family,01/11/2007,428400,0.984375,448508,1,8100,1250,0,1,2,7,1947,0,1,156000,242000,98125,FALSE
23385,19/09/2006,660000,8635750040,Single Family,01/09/2006,414800,0.953125,692459,1,6262,3850,1160,3.5,5,9,1999,0,0,226000,492000,98074,FALSE
23386,15/05/2008,670000,8635750080,Single Family,01/05/2008,407400,0.936121324,715719,1,6113,3850,1160,3.5,5,9,1999,0,0,226000,494000,98074,FALSE
23387,19/05/2008,569000,8635750110,Single Family,01/05/2008,407400,0.936121324,607827,1,5239,2710,0,2.5,4,9,1998,0,0,226000,418000,98074,FALSE
23388,22/10/2007,600000,8635750150,Single Family,01/10/2007,431300,0.991038603,605425,1,7186,2160,0,2.5,4,9,1999,0,0,226000,366000,98074,FALSE
23389,05/01/2007,622000,8635750240,Single Family,01/01/2007,425600,0.977941176,636030,1,6500,2390,0,2.5,4,9,1998,0,0,226000,387000,98074,FALSE
23390,21/03/2008,595000,8635750260,Single Family,01/03/2008,415100,0.953814338,623811,1,6722,2710,0,2.5,4,9,1999,0,0,226000,423000,98074,FALSE
23391,01/08/2006,635000,8635750290,Single Family,01/08/2006,411100,0.944623162,672226,1,6667,2390,0,2.5,4,9,1998,0,0,226000,391000,98074,FALSE
23392,16/05/2006,610000,8635750310,Single Family,01/05/2006,400600,0.920496324,662686,1,8447,2340,0,2.5,4,9,1998,0,0,226000,387000,98074,FALSE
23393,22/09/2006,661250,8635750570,Single Family,01/09/2006,414800,0.953125,693770,1,7376,2860,0,2.5,4,9,1998,0,0,226000,446000,98074,FALSE
23394,05/04/2007,640000,8635750580,Single Family,01/04/2007,430900,0.990119485,646387,1,6759,2810,0,2.5,4,9,1998,0,0,226000,439000,98074,FALSE
23395,05/09/2006,496000,8635750740,Single Family,01/09/2006,414800,0.953125,520393,1,4200,2460,0,2.5,4,8,1998,0,0,185000,316000,98074,FALSE
23396,23/03/2007,530000,8635750830,Single Family,01/03/2007,429600,0.987132353,536909,1,4200,2640,0,2.5,4,8,1999,0,0,185000,346000,98074,FALSE
23397,01/06/2006,547500,8635751160,Single Family,01/06/2006,404400,0.929227941,589199,1,5869,2100,0,2.5,4,8,1999,0,0,185000,329000,98074,FALSE
23398,19/04/2007,525000,8635751390,Single Family,01/04/2007,430900,0.990119485,530239,1,5310,2080,0,2.5,4,8,1998,0,0,185000,317000,98074,FALSE
23399,09/04/2009,425000,8635751480,Single Family,01/04/2009,365000,0.838694853,506740,1,4200,1790,0,2.5,3,8,1999,0,0,185000,266000,98074,FALSE
23400,15/06/2007,445000,8635760040,Single Family,01/06/2007,433200,0.995404412,447054,1,3993,1770,0,2.5,3,8,1999,0,0,167000,225000,98074,FALSE
23401,01/04/2008,491000,8635760070,Single Family,01/04/2008,411700,0.946001838,519026,1,3957,2330,0,2.5,3,8,1999,0,0,167000,272000,98074,FALSE
23402,30/08/2007,509000,8635760480,Single Family,01/08/2007,434600,0.998621324,509703,1,3610,2330,0,2.5,3,8,1999,0,0,167000,272000,98074,FALSE
23403,13/05/2009,420000,8635760620,Single Family,01/05/2009,360700,0.828814338,506748,1,4099,2330,0,2.5,4,8,1999,0,0,167000,272000,98074,FALSE
23404,04/04/2006,288000,8637100080,Single Family,01/04/2006,396500,0.911075368,316110,1,4110,1190,0,2,3,6,1993,0,0,80000,128000,98055,FALSE
23405,06/10/2006,309000,8637100080,Single Family,01/10/2006,418300,0.961167279,321484,1,4110,1190,0,2,3,6,1993,0,0,80000,128000,98055,FALSE
23406,05/12/2012,173000,8637100280,Single Family,01/12/2012,339400,0.779871324,221831,1,4402,1190,0,2,3,6,1993,0,0,80000,128000,98055,FALSE
23407,12/01/2007,300000,8637100370,Single Family,01/01/2007,425600,0.977941176,306767,1,5670,1340,0,2,3,6,1994,0,0,80000,124000,98055,FALSE
23408,05/06/2009,244450,8637100370,Single Family,01/06/2009,357100,0.820542279,297913,1,5670,1340,0,2,3,6,1994,0,0,80000,124000,98055,FALSE
23409,11/04/2013,229500,8637100370,Single Family,01/04/2013,356000,0.818014706,280557,1,5670,1340,0,2,3,6,1994,0,0,80000,124000,98055,FALSE
23410,18/10/2007,230000,8637100420,Single Family,01/10/2007,431300,0.991038603,232080,1,3928,1190,0,2,3,6,1994,0,0,80000,128000,98055,FALSE
23411,13/12/2011,200000,8637100430,Single Family,01/12/2011,311900,0.716681985,279064,1,4365,1290,0,2,3,6,1994,0,0,80000,122000,98055,FALSE
23412,11/02/2009,299000,8638500170,Single Family,01/02/2009,374400,0.860294118,347556,1,8505,1980,950,2,4,7,1965,0,0,137000,159000,98106,FALSE
23413,06/03/2006,308000,8638500210,Single Family,01/03/2006,392100,0.900965074,341856,1,5628,1160,0,1,2,6,1925,0,0,129000,152000,98106,FALSE
23415,09/06/2009,272950,8641500267,Townhouse,01/06/2009,357100,0.820542279,332646,1,1305,830,0,1.5,2,7,2005,0,0,127000,182000,98115,FALSE
23416,06/03/2006,380000,8641500345,Single Family,01/03/2006,392100,0.900965074,421770,1,3120,1360,0,2,3,7,1989,0,1,160000,244000,98115,FALSE
23417,25/11/2009,299975,8643000190,Single Family,01/11/2009,350900,0.806295956,372041,1,10379,1860,620,1.5,3,7,1963,0,0,75000,134000,98198,FALSE
23418,25/07/2008,308950,8643000225,Single Family,01/07/2008,400300,0.919806985,335886,1,11656,1790,0,1.5,5,7,1963,0,0,75000,140000,98198,FALSE
23419,28/02/2006,430000,8643200061,Single Family,01/02/2006,387600,0.890625,482807,1,9583,2500,1200,2.5,5,7,1979,0,0,75000,172000,98198,FALSE
23420,02/03/2006,700000,8644200020,Single Family,01/03/2006,392100,0.900965074,776945,1,22901,3310,0,2.5,4,11,1989,0,1,311000,478000,98075,FALSE
23421,23/10/2008,800000,8644200370,Single Family,01/10/2008,390600,0.897518382,891347,1,25728,3200,0,2.5,4,11,1989,0,0,337000,492000,98075,FALSE
23422,19/04/2010,715000,8644210270,Single Family,01/04/2010,349100,0.802159926,891343,1,13237,3480,0,2.5,4,11,1990,0,0,284000,508000,98075,FALSE
23423,03/03/2006,749500,8644210360,Single Family,01/03/2006,392100,0.900965074,831886,1,17337,3480,0,2.5,4,11,1990,0,0,299000,539000,98075,FALSE
23424,08/11/2011,435000,8644300200,Single Family,01/11/2011,312200,0.717371324,606381,1,10720,2020,600,2.75,4,8,1976,0,0,314000,225000,98052,FALSE
23425,07/04/2006,630000,8644400150,Single Family,01/04/2006,396500,0.911075368,691491,1,40480,2390,0,3,3,9,1978,0,0,359000,212000,98074,FALSE
23426,10/10/2011,216000,8645500410,Single Family,01/10/2011,312000,0.716911765,301292,1,9322,1600,480,1.5,3,7,1963,0,0,97000,157000,98058,FALSE
23427,22/01/2008,234000,8645500580,Single Family,01/01/2008,421900,0.969439338,241377,1,7920,1300,0,1.75,3,7,1977,0,0,97000,140000,98058,FALSE
23428,26/06/2006,308000,8645501290,Single Family,01/06/2006,404400,0.929227941,331458,1,8140,1400,0,1,3,7,1963,0,0,97000,154000,98058,FALSE
23429,14/03/2012,204200,8645501290,Single Family,01/03/2012,313600,0.720588235,283380,1,8140,1400,0,1,3,7,1963,0,0,97000,154000,98058,FALSE
23430,16/06/2006,329950,8645510500,Single Family,01/06/2006,404400,0.929227941,355080,1,7560,2120,970,2.25,3,7,1977,0,0,97000,160000,98058,FALSE
23431,12/06/2011,265000,8645510710,Single Family,01/06/2011,315500,0.724954044,365540,1,7455,2600,1110,2.5,5,7,1977,0,0,97000,207000,98058,FALSE
23432,26/06/2006,345000,8645511330,Single Family,01/06/2006,404400,0.929227941,371276,1,21251,1800,890,2,4,7,1977,0,0,97000,196000,98058,FALSE
23433,15/06/2007,380000,8645511630,Single Family,01/06/2007,433200,0.995404412,381754,1,8120,1890,500,2.5,3,7,1977,0,0,97000,192000,98058,FALSE
23434,12/12/2013,322000,8645511630,Single Family,01/12/2013,385000,0.884650735,363985,1,8120,1890,500,2.5,3,7,1977,0,0,97000,192000,98058,FALSE
23435,22/03/2006,280000,8645530340,Single Family,01/03/2006,392100,0.900965074,310778,1,6900,1870,480,2.25,3,7,1980,0,0,97000,172000,98058,FALSE
23436,17/08/2012,216300,8645540040,Single Family,01/08/2012,327500,0.752527574,287431,1,8228,1790,400,2.25,3,7,1980,0,0,97000,172000,98058,FALSE
23437,23/08/2006,340000,8645540140,Single Family,01/08/2006,411100,0.944623162,359932,1,8800,1790,400,2,3,7,1980,0,0,97000,172000,98058,FALSE
23438,04/09/2007,400500,8645540330,Single Family,01/09/2007,433500,0.99609375,402071,1,7320,2180,900,2,3,7,1980,0,0,97000,172000,98058,FALSE
23439,23/01/2006,858000,8647600020,Single Family,01/01/2006,383200,0.880514706,974430,1,123600,3340,0,2.5,4,10,2005,0,0,298000,519000,98053,TRUE
23440,22/06/2011,675000,8647600020,Single Family,01/06/2011,315500,0.724954044,931094,1,123600,3340,0,2.5,4,10,2005,0,0,298000,519000,98053,FALSE
23441,16/08/2007,352000,8647800150,Single Family,01/08/2007,434600,0.998621324,352486,1,7964,2160,0,2.25,3,8,1991,0,0,92000,197000,98042,FALSE
23442,20/09/2007,339000,8648100030,Single Family,01/09/2007,433500,0.99609375,340329,1,8928,1450,0,2,3,7,1998,0,0,92000,150000,98042,FALSE
23443,13/08/2013,280000,8648100130,Single Family,01/08/2013,374300,0.860064338,325557,1,6291,1970,0,2.5,3,7,1998,0,0,92000,205000,98042,FALSE
23444,07/02/2008,275000,8648210040,Single Family,01/02/2008,418400,0.961397059,286042,1,8126,1050,0,1.75,3,7,1985,0,0,86000,126000,98042,FALSE
23445,04/05/2006,299000,8648210100,Single Family,01/05/2006,400600,0.920496324,324825,1,6071,1420,300,2.25,3,7,1986,0,0,86000,129000,98042,FALSE
23446,07/09/2006,315000,8648210230,Single Family,01/09/2006,414800,0.953125,330492,1,7877,1670,540,2.75,4,7,1987,0,0,86000,155000,98042,FALSE
23447,07/12/2006,298000,8648210400,Single Family,01/12/2006,423400,0.972886029,306305,1,7595,1350,0,1.75,3,7,1987,0,0,86000,123000,98042,FALSE
23448,21/02/2006,315000,8648210470,Single Family,01/02/2006,387600,0.890625,353684,1,7200,2050,0,2.25,4,7,1987,0,0,86000,185000,98042,FALSE
23449,30/05/2007,315000,8648210500,Single Family,01/05/2007,432100,0.992876838,317260,1,8639,2070,0,2.25,4,7,1988,0,0,86000,187000,98042,FALSE
23450,14/03/2011,191500,8648210560,Single Family,01/03/2011,321600,0.738970588,259144,1,7271,1800,0,2.25,3,7,1988,0,0,86000,173000,98042,TRUE
23451,09/10/2007,304700,8648210760,Single Family,01/10/2007,431300,0.991038603,307455,1,7377,1450,0,1.75,3,7,1985,0,0,86000,147000,98042,FALSE
23452,21/06/2010,258200,8648220060,Single Family,01/06/2010,345800,0.794577206,324953,1,10155,1680,0,2.25,3,7,1988,0,0,86000,155000,98042,FALSE
23453,15/06/2009,200000,8648220150,Single Family,01/06/2009,357100,0.820542279,243741,1,10762,1640,510,1.75,3,7,1988,0,1,83000,133000,98042,FALSE
23454,26/04/2007,325000,8648220220,Single Family,01/04/2007,430900,0.990119485,328243,1,9600,1490,0,1.75,3,7,1988,0,0,86000,151000,98042,FALSE
23455,18/10/2006,317500,8648220260,Single Family,01/10/2006,418300,0.961167279,330328,1,9600,1530,330,1.75,3,7,1988,0,0,86000,133000,98042,FALSE
23465,03/11/2009,480000,8648900170,Single Family,01/11/2009,350900,0.806295956,595315,1,3123,1940,0,2.5,3,8,2008,0,0,199000,367000,98027,TRUE
23466,10/04/2006,162500,8649400010,Single Family,01/04/2006,396500,0.911075368,178361,1,10551,1230,0,1.75,2,7,1996,0,2,24000,128000,98288,FALSE
23467,14/03/2011,570000,8649900480,Single Family,01/03/2011,321600,0.738970588,771343,1,12899,2740,0,2.5,4,10,1990,0,0,280000,418000,98075,FALSE
23468,24/09/2007,678000,8650000250,Single Family,01/09/2007,433500,0.99609375,680659,1,53173,3820,1780,2.5,5,9,1974,0,0,234000,380000,98027,FALSE
23469,18/09/2009,575000,8650000250,Single Family,01/09/2009,351800,0.808363971,711313,1,53173,3820,1780,2.5,5,9,1974,0,0,234000,380000,98027,FALSE
23470,12/07/2006,392000,8650100120,Single Family,01/07/2006,407700,0.936810662,418441,1,7292,2990,0,2.5,5,8,1990,0,0,92000,251000,98042,FALSE
23471,30/08/2011,628000,8650700005,Single Family,01/08/2011,312700,0.718520221,874019,1,12059,2180,0,2,3,8,1961,0,2,551000,193000,98040,FALSE
23472,05/09/2008,900000,8651100030,Single Family,01/09/2008,394900,0.907398897,991846,1,16921,3560,690,3.5,5,10,1962,0,0,649000,406000,98040,FALSE
23473,28/04/2006,244950,8651400260,Single Family,01/04/2006,396500,0.911075368,268858,1,5200,1050,0,1.5,4,6,1969,0,0,75000,81000,98042,FALSE
23474,24/11/2009,175450,8651400270,Single Family,01/11/2009,350900,0.806295956,217600,1,5200,920,0,1,3,6,1969,0,0,75000,73000,98042,FALSE
23475,27/11/2006,224449,8651400350,Single Family,01/11/2006,421200,0.967830882,231909,1,5525,840,0,1,3,6,1969,0,0,75000,67000,98042,FALSE
23476,22/06/2009,185000,8651400580,Single Family,01/06/2009,357100,0.820542279,225461,1,5525,1050,0,1.5,3,6,1969,0,0,75000,103000,98042,FALSE
23477,27/09/2006,232000,8651400630,Single Family,01/09/2006,414800,0.953125,243410,1,5200,1190,0,2,3,6,1969,2010,0,75000,110000,98042,FALSE
23478,20/11/2006,186000,8651400640,Single Family,01/11/2006,421200,0.967830882,192182,1,5200,1100,0,1,3,6,1969,0,0,75000,96000,98042,FALSE
23479,08/09/2006,236000,8651400680,Single Family,01/09/2006,414800,0.953125,247607,1,5200,920,0,1,3,6,1969,0,0,75000,73000,98042,FALSE
23480,07/10/2009,175000,8651400680,Single Family,01/10/2009,351200,0.806985294,216856,1,5200,920,0,1,3,6,1969,0,0,75000,73000,98042,FALSE
23481,03/07/2006,228000,8651400700,Single Family,01/07/2006,407700,0.936810662,243379,1,5200,920,0,1,3,6,1969,0,0,75000,75000,98042,FALSE
23482,19/04/2013,139725,8651400700,Single Family,01/04/2013,356000,0.818014706,170810,1,5200,920,0,1,3,6,1969,0,0,75000,75000,98042,FALSE
23483,29/03/2012,121000,8651400730,Single Family,01/03/2012,313600,0.720588235,167918,1,5525,840,0,1,3,6,1969,0,0,75000,88000,98042,FALSE
23484,24/04/2006,230000,8651400770,Single Family,01/04/2006,396500,0.911075368,252449,1,5395,890,0,1,3,6,1968,0,0,75000,73000,98042,FALSE
23485,22/06/2006,250000,8651400980,Single Family,01/06/2006,404400,0.929227941,269041,1,4550,960,0,1,3,6,1968,0,0,75000,76000,98042,FALSE
23486,20/02/2008,219000,8651401100,Single Family,01/02/2008,418400,0.961397059,227793,1,4550,1090,0,1,3,6,1968,0,0,75000,77000,98042,FALSE
23487,07/09/2006,223250,8651401150,Single Family,01/09/2006,414800,0.953125,234230,1,4550,840,0,1,2,6,1968,0,0,75000,71000,98042,FALSE
23488,19/09/2006,243000,8651401680,Single Family,01/09/2006,414800,0.953125,254951,1,5185,860,0,1,3,6,1968,0,0,75000,70000,98042,FALSE
23489,25/08/2011,113000,8651401680,Single Family,01/08/2011,312700,0.718520221,157268,1,5185,860,0,1,3,6,1968,0,0,75000,70000,98042,FALSE
23490,03/11/2006,238525,8651401760,Single Family,01/11/2006,421200,0.967830882,246453,1,5330,980,0,1.5,3,6,1968,0,0,75000,79000,98042,FALSE
23491,28/12/2009,180000,8651401790,Single Family,01/12/2009,350600,0.805606618,223434,1,6216,1220,0,1.5,3,6,1968,2011,0,75000,118000,98042,FALSE
23492,26/07/2006,238250,8651401930,Single Family,01/07/2006,407700,0.936810662,254320,1,5200,1150,0,1,4,6,1968,0,0,75000,77000,98042,FALSE
23493,20/03/2007,242000,8651402260,Single Family,01/03/2007,429600,0.987132353,245155,1,5200,1130,0,1.5,3,6,1968,0,0,75000,85000,98042,FALSE
23494,01/03/2011,135000,8651402260,Single Family,01/03/2011,321600,0.738970588,182687,1,5200,1130,0,1.5,3,6,1968,0,0,75000,85000,98042,FALSE
23495,29/06/2006,223450,8651402270,Single Family,01/06/2006,404400,0.929227941,240468,1,5200,1060,0,1,3,6,1968,0,0,75000,94000,98042,FALSE
23496,19/09/2006,274700,8651402470,Single Family,01/09/2006,414800,0.953125,288210,1,5460,1570,0,2,4,6,1968,0,0,75000,144000,98042,FALSE
23497,24/06/2009,205000,8651402470,Single Family,01/06/2009,357100,0.820542279,249835,1,5460,1570,0,2,4,6,1968,0,0,75000,144000,98042,FALSE
23498,05/04/2006,227000,8651402550,Single Family,01/04/2006,396500,0.911075368,249156,1,5200,1240,0,1.75,3,6,1969,0,0,75000,119000,98042,FALSE
23499,24/06/2010,150000,8651402660,Single Family,01/06/2010,345800,0.794577206,188780,1,5530,1450,0,1.5,4,6,1969,0,0,75000,106000,98042,FALSE
23500,26/07/2006,223000,8651402700,Single Family,01/07/2006,407700,0.936810662,238042,1,5144,1060,0,1,2,6,1969,0,0,75000,94000,98042,FALSE
23501,18/02/2015,132825,8651402750,Single Family,01/02/2015,417900,0.960248162,138324,1,5200,1210,0,1.5,3,6,1969,0,0,75000,119000,98042,FALSE
23502,25/09/2013,162135,8651402910,Single Family,01/09/2013,377500,0.867417279,186917,1,5200,770,0,1,2,6,1969,0,0,75000,84000,98042,FALSE
23503,07/05/2012,132000,8651410090,Single Family,01/05/2012,318000,0.730698529,180649,1,5265,840,0,1,2,6,1969,0,0,75000,95000,98042,FALSE
23504,28/05/2009,184950,8651410120,Single Family,01/05/2009,360700,0.828814338,223150,1,5200,1100,0,1,3,6,1969,0,0,75000,75000,98042,FALSE
23505,12/11/2014,179950,8651410190,Single Family,01/11/2014,410700,0.943704044,190685,1,4875,920,0,1,3,6,1969,0,0,75000,93000,98042,FALSE
23506,09/10/2006,225000,8651410200,Single Family,01/10/2006,418300,0.961167279,234090,1,4875,1050,0,1.5,4,6,1969,0,0,75000,85000,98042,FALSE
23507,30/12/2009,132000,8651410200,Single Family,01/12/2009,350600,0.805606618,163852,1,4875,1050,0,1.5,4,6,1969,0,0,75000,85000,98042,FALSE
23508,25/10/2006,227950,8651410240,Single Family,01/10/2006,418300,0.961167279,237160,1,5200,920,0,1,3,6,1969,0,0,75000,77000,98042,FALSE
23509,06/10/2006,224950,8651410430,Single Family,01/10/2006,418300,0.961167279,234038,1,4770,1190,0,1,3,6,1969,0,0,75000,83000,98042,FALSE
23510,21/09/2006,244390,8651410520,Single Family,01/09/2006,414800,0.953125,256409,1,4550,840,0,1,3,6,1969,0,0,75000,72000,98042,FALSE
23511,09/05/2008,239700,8651410540,Single Family,01/05/2008,407400,0.936121324,256057,1,4770,1120,0,1,3,6,1969,0,0,75000,85000,98042,FALSE
23512,15/05/2006,192500,8651410550,Single Family,01/05/2006,400600,0.920496324,209126,1,4550,840,0,1,2,6,1969,0,0,75000,70000,98042,FALSE
23513,09/08/2006,239148,8651410550,Single Family,01/08/2006,411100,0.944623162,253168,1,4550,840,0,1,2,6,1969,0,0,75000,70000,98042,FALSE
23514,16/11/2011,74000,8651410550,Single Family,01/11/2011,312200,0.717371324,103154,1,4550,840,0,1,2,6,1969,0,0,75000,70000,98042,FALSE
23515,06/06/2006,236900,8651410600,Single Family,01/06/2006,404400,0.929227941,254943,1,5132,1050,0,1.5,4,6,1969,0,0,75000,83000,98042,FALSE
23516,27/11/2012,118000,8651410620,Single Family,01/11/2012,335900,0.771829044,152884,1,5772,920,0,1,3,6,1969,0,0,75000,99000,98042,FALSE
23517,27/12/2006,237500,8651411040,Single Family,01/12/2006,423400,0.972886029,244119,1,4875,860,0,1.5,3,6,1969,0,0,75000,98000,98042,FALSE
23518,14/07/2006,236000,8651411210,Single Family,01/07/2006,407700,0.936810662,251919,1,4550,1150,0,1,3,6,1969,0,0,75000,73000,98042,FALSE
23519,02/09/2009,162000,8651411210,Single Family,01/09/2009,351800,0.808363971,200405,1,4550,1150,0,1,3,6,1969,0,0,75000,73000,98042,FALSE
23520,06/06/2006,225000,8651411460,Single Family,01/06/2006,404400,0.929227941,242136,1,5200,1240,0,1.5,3,6,1970,0,0,75000,120000,98042,FALSE
23521,21/04/2006,205000,8651430150,Single Family,01/04/2006,396500,0.911075368,225009,1,4875,1140,0,1,3,6,1969,0,0,75000,103000,98042,FALSE
23522,19/09/2007,218000,8651430170,Single Family,01/09/2007,433500,0.99609375,218855,1,4875,840,0,1,2,6,1969,0,0,75000,72000,98042,FALSE
23523,07/08/2007,236000,8651430220,Single Family,01/08/2007,434600,0.998621324,236326,1,5200,870,0,1,3,6,1969,0,0,75000,93000,98042,FALSE
23524,13/09/2006,239148,8651430520,Single Family,01/09/2006,414800,0.953125,250909,1,5200,1190,0,1,3,6,1969,0,0,75000,80000,98042,FALSE
23525,06/06/2007,216400,8651430660,Single Family,01/06/2007,433200,0.995404412,217399,1,5330,870,0,1,3,6,1969,0,0,75000,70000,98042,FALSE
23526,16/05/2006,227900,8651430840,Single Family,01/05/2006,400600,0.920496324,247584,1,5200,840,0,1,3,6,1969,0,0,75000,67000,98042,FALSE
23527,21/03/2006,212500,8651430880,Single Family,01/03/2006,392100,0.900965074,235858,1,5200,840,0,1,2,6,1969,0,0,75000,67000,98042,FALSE
23528,18/07/2006,216000,8651430990,Single Family,01/07/2006,407700,0.936810662,230570,1,5330,870,0,1,3,6,1969,0,0,75000,75000,98042,FALSE
23529,24/07/2006,216000,8651431040,Single Family,01/07/2006,407700,0.936810662,230570,1,5200,1020,0,1,2,6,1969,0,0,75000,81000,98042,FALSE
23530,26/08/2010,179950,8651440230,Single Family,01/08/2010,339900,0.781020221,230404,1,5200,1670,640,2,4,7,1977,0,0,75000,124000,98042,FALSE
23531,12/11/2009,135000,8651440430,Single Family,01/11/2009,350900,0.806295956,167432,1,4745,900,0,1,3,7,1977,0,0,75000,118000,98042,FALSE
23532,07/01/2014,206000,8651440450,Single Family,01/01/2014,387900,0.891314338,231119,1,4745,1620,0,2,4,7,1977,0,0,75000,131000,98042,FALSE
